图片,商家编码,商品名称,商品货号,商品简称,商品外部编码,允许负库存,商品分类,供应商,品牌,单位,备注,商品条码,商品条码2,商品条码3,规格名称,规格外部编码,标准售价,第二价格,第三价格,第四价格,重量(kg),销售积分,包装重量(kg),规格备注,扩展字段1,扩展字段2,扩展字段3,扩展字段4,扩展字段5,库存预警值,优先出库仓,库存同步类型,虚拟库存数,真实库存数,创建时间,创建人,修改时间,修改人,关联数,库位,打印数量
,6928075641208,AMORCE邂逅费洛蒙香水15ml/瓶（女用）,,,,FALSE,AMORCE,,AMORCE,,,6928075641208,,,AMORCE邂逅费洛蒙香水15ml/瓶（女用）,,32.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:04:19,liuxiyao,2017/7/10 23:55:50,liuxiyao,0,O3-05,1
,6928075641215,AMORCE爱我费洛蒙香水15ml/瓶（女用）,,,,FALSE,AMORCE,,AMORCE,,,6928075641215,,,AMORCE爱我费洛蒙香水15ml/瓶（女用）,,32.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:04:19,liuxiyao,2017/7/10 23:55:50,liuxiyao,0,O3-04,1
,6928075641192,AMORCE暧昧费洛蒙香水15ml/瓶（男用）,,,,FALSE,AMORCE,,AMORCE,,,6928075641192,,,AMORCE暧昧费洛蒙香水15ml/瓶（男用）,,32.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:04:19,liuxiyao,2017/7/10 23:55:50,liuxiyao,0,O3-03,1
,69554164004914,AMORCE夜店王子限量版费洛蒙香水15ml/瓶（男用）,,,,FALSE,AMORCE,,AMORCE,,,69554164004914,,,AMORCE夜店王子限量版费洛蒙香水15ml/瓶（男用）,,32.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:04:19,liuxiyao,2017/7/10 23:55:50,liuxiyao,0,O3-06,1
,6900070010004,AMORCE心动费洛蒙香水试用装（男用）,,,,FALSE,AMORCE,,AMORCE,,,6900070010004,,,AMORCE心动费洛蒙香水试用装（男用）,,2.,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:04:18,liuxiyao,2017/7/10 23:55:50,liuxiyao,0,O3-07,1
,6900070010005,AMORCE暧昧费洛蒙香水试用装（男用）,,,,FALSE,AMORCE,,AMORCE,,,6900070010005,,,AMORCE暧昧费洛蒙香水试用装（男用）,,2.,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:04:18,liuxiyao,2017/7/10 23:55:50,liuxiyao,0,O3-08,1
,6900070010006,AMORCE爱我费洛蒙香水试用装（女用）,,,,FALSE,AMORCE,,AMORCE,,,6900070010006,,,AMORCE爱我费洛蒙香水试用装（女用）,,2.,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:04:18,liuxiyao,2017/7/10 23:55:50,liuxiyao,0,O3-09,1
,6900070010007,AMORCE邂逅费洛蒙香水试用装（女用）,,,,FALSE,AMORCE,,AMORCE,,,6900070010007,,,AMORCE邂逅费洛蒙香水试用装（女用）,,2.,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:04:18,liuxiyao,2017/7/10 23:55:50,liuxiyao,0,O3-10,1
,6932328631090,Joker假性包茎矫正器（晚安型）,,,,FALSE,Joker,市场-贾兵强,Joker,,,6932328631090,,,Joker假性包茎矫正器（晚安型）,,13.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,4,2017/7/10 17:54:46,jikai,2017/7/10 23:56:19,liuxiyao,0,,1
,6932328631083,Joker 假性包茎矫正器（标准型）,,,,FALSE,Joker,市场-贾兵强,Joker,,,6932328631083,,,Joker 假性包茎矫正器（标准型）,,13.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,4,2017/7/10 17:52:20,jikai,2017/7/10 23:56:19,liuxiyao,0,,1
,6922797000152,古圣堂 印度神油三代（加强版）,,,,FALSE,古圣堂,,古圣堂,,,6922797000251,,,古圣堂 印度神油三代（加强版）,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 15:30:14,yanyangjing,2017/7/10 23:56:03,liuxiyao,0,R4-05,1
,7350022271173,LELO 私密保湿剂150ml,,,,FALSE,LELO,市场-欢庆堂,LELO,,,7350022271173,,,LELO 私密保湿剂150ml,,123.,0.,0.,0.,0.39,0.,0.,,,,,,,0,,同步真实库存,0,5,2017/7/10 12:04:33,jikai,2017/7/10 23:56:14,liuxiyao,2,R2-11,1
,7350022271166,LELO 私密保湿剂 75ml,,,,FALSE,LELO,市场-欢庆堂,LELO,,,7350022271166,,,LELO 私密保湿剂 75ml,,58.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,4,2017/7/10 12:02:52,jikai,2017/7/10 23:56:14,liuxiyao,0,,1
,6933191000013,清淇 成人器具抗菌液20ml,,,,FALSE,清淇,,清琪,,,6933191000013,,,清淇 成人器具抗菌液20ml,,1.8,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,31,2017/7/9 5:07:03,liuxiyao,2017/7/10 23:56:04,liuxiyao,0,A1-06,1
,6933191000150,清淇 拉丝润滑液200g,,,,FALSE,清淇,,清琪,,,6933191000150,,,清淇 拉丝润滑液200g,,4.,0.,0.,0.,0.24,0.,0.,,,,,,,0,,同步真实库存,0,126,2017/7/9 5:07:02,liuxiyao,2017/7/10 23:56:05,liuxiyao,0,A1-07,1
,6953730500217,耐氏 倍耐力喷剂15ml,,,,FALSE,耐氏,,耐氏,,,6953730500217,,,耐氏 倍耐力喷剂15ml,,12.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,7,2017/7/9 5:07:02,liuxiyao,2017/7/10 23:56:07,liuxiyao,2,B3-01,1
,6970553350034,可比例 初恋味道人体润滑液 60ml,,,,FALSE,可比例,,可比例,,,6970553350034,,,可比例 初恋味道人体润滑液 60ml,,0.,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,100,2017/7/9 5:07:02,liuxiyao,2017/7/10 23:56:05,liuxiyao,0,A2-04,1
,6906785387548,本草堂男用延时喷剂5ml,,,,FALSE,本草堂,,本草堂,,,6906785387548,,,本草堂男用延时喷剂5ml,,6.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,8,2017/7/9 5:07:02,liuxiyao,2017/7/10 23:56:04,liuxiyao,0,B4-11,1
,6936183905853,DMM 润滑液10ml单片装,,,,FALSE,DMM,,DMM,,,6936183905853,,,DMM 润滑液10ml单片装,,0.24,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,8,2017/7/9 5:07:01,liuxiyao,2017/7/10 23:56:05,liuxiyao,36,B4-12,1
,6949402823012,冈奈 奥妙无穷四合一24支装避孕套,,,,FALSE,冈奈,,冈奈,,,6949402823012,,,冈奈 奥妙无穷四合一24支装避孕套,,0.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,24,2017/7/9 5:00:14,liuxiyao,2017/7/10 23:56:04,liuxiyao,0,A2-08,1
,6944894901217,微爱 逍遥男用延时湿巾单片装,,,,FALSE,微爱,,微爱,,,6944894901217,,,微爱 逍遥男用延时湿巾单片装,,1.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,88,2017/7/9 4:57:25,liuxiyao,2017/7/10 23:56:02,liuxiyao,3,B3-09,1
,6944894901200,微爱 逍遥男用喷剂10ml,,,,FALSE,微爱,,微爱,,,6944894901200,,,微爱 逍遥男用喷剂10ml,,13.,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,96,2017/7/9 4:57:25,liuxiyao,2017/7/10 23:56:03,liuxiyao,3,B3-08,1
,6944894901170,微爱 逍遥女用凝露10ml,,,,FALSE,微爱,,微爱,,,6944894901170,,,微爱 逍遥女用凝露10ml,,12.,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/9 4:57:24,liuxiyao,2017/7/10 23:56:03,liuxiyao,2,B3-07,1
,6935351701167,噜噜女士激情液3ml,,,,FALSE,噜噜,,噜噜,,,6935351701167,,,噜噜女士激情液3ml,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,3746,2017/7/9 4:54:52,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,B3-10,1
,6900050010010,赠品避孕套10支装,,,,FALSE,赠品,,无品牌,,,6900050010010,,,赠品避孕套10支装,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,659,2017/7/9 4:37:38,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,B4-06,1
,6931068688029,独爱女用抑菌喷剂10ml,,,,FALSE,独爱,独爱,独爱,,,6931068688029,,,独爱女用抑菌喷剂10ml,,6.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,48,2017/7/9 4:31:13,liuxiyao,2017/7/10 23:56:02,liuxiyao,2,B1-03,1
,6931068688692,独爱水溶性润滑液220ml极润爽滑快感（蓝色）,,,,FALSE,独爱,独爱,独爱,,,6931068688692,,,独爱水溶性润滑液220ml极润爽滑快感（蓝色）,,6.,0.,0.,0.,0.28,0.,0.,,,,,,,0,,同步真实库存,0,88,2017/7/9 4:31:12,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B2-01,1
,6970597351110,独爱水溶性润滑液220ml极润冰爽凉感（绿色）,,,,FALSE,独爱,独爱,独爱,,,6970597351110,,,独爱水溶性润滑液220ml极润冰爽凉感（绿色）,,6.,0.,0.,0.,0.28,0.,0.,,,,,,,0,,同步真实库存,0,28,2017/7/9 4:31:12,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B1-12,1
,6970597351134,独爱水溶性润滑液220ml极润激情热感（橙色）,,,,FALSE,独爱,独爱,独爱,,,6970597351134,,,独爱水溶性润滑液220ml极润激情热感（橙色）,,6.,0.,0.,0.,0.28,0.,0.,,,,,,,0,,同步真实库存,0,25,2017/7/9 4:31:12,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B1-11,1
,6970597351172,独爱消毒液60ml,,,,FALSE,独爱,独爱,独爱,,,6970597351172,,,独爱消毒液60ml,,2.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,103,2017/7/9 4:31:12,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B1-10,1
,6970597351189,独爱水溶润滑液60ml活力滋养（红色）,,,,FALSE,独爱,独爱,独爱,,,6970597351189,,,独爱水溶润滑液60ml活力滋养（红色）,,2.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,14,2017/7/9 4:31:11,liuxiyao,2017/7/10 23:56:02,liuxiyao,1,B1-08,1
,6970597351196,独爱水溶润滑液60ml芦荟肌感（绿色）,,,,FALSE,独爱,独爱,独爱,,,6970597351196,,,独爱水溶润滑液60ml芦荟肌感（绿色）,,2.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,47,2017/7/9 4:31:11,liuxiyao,2017/7/10 23:56:02,liuxiyao,2,B1-07,1
,6970597351318,独爱水溶润滑液60ml草本配方（黑色）,,,,FALSE,独爱,独爱,独爱,,,6970597351318,,,独爱水溶润滑液60ml草本配方（黑色）,,2.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,59,2017/7/9 4:31:11,liuxiyao,2017/7/10 23:56:02,liuxiyao,13,B1-06,1
,6926970800850,雅沁器具喷剂30ml,,,,FALSE,雅沁,市场-贾兵强,雅沁,,,6926970800850,,,雅沁器具喷剂30ml,,3.,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,24,2017/7/9 4:26:14,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B3-04,1
,6926970800188,雅沁润滑油13g,,,,FALSE,雅沁,市场-贾兵强,雅沁,,,6926970800188,,,雅沁润滑油13g,,1.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,212,2017/7/9 4:26:14,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B3-03,1
,6926970800171,雅沁润滑液60g,,,,FALSE,雅沁,市场-贾兵强,雅沁,,,6926970800171,,,雅沁润滑液60g,,2.6,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,22,2017/7/9 4:26:14,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B3-02,1
,6900040010002,雅沁润滑液8g单片装,,,,FALSE,雅沁,市场-贾兵强,雅沁,,,6900040010002,,,雅沁润滑液8g单片装,,0.25,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,20,2017/7/9 4:26:13,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B3-05,1
,6926970852187,雅润润滑液20g,,,,FALSE,雅润,,雅润,,,6926970852187,,,雅润润滑液20g,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,40,2017/7/9 4:22:55,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B2-07,1
,6926970800577,雅润 成人器具抗菌喷剂25ml,,,,FALSE,雅润,,雅润,,,6926970800577,,,雅润 成人器具抗菌喷剂25ml,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,20,2017/7/9 4:21:31,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B2-08,1
,6926970865248,雅润润滑液120g,,,,FALSE,雅润,市场-贾兵强,雅润,,,6926970865248,,,雅润润滑液120g,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,3,2017/7/9 4:19:50,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B2-06,1
,6900070010015,雅润湿巾10片装,,,,FALSE,雅润,市场-贾兵强,雅润,,,6900070010015,,,雅润湿巾10片装,,1.5,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,50,2017/7/9 4:17:45,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B2-02,1
,6935139462983,OKINGS 男士耐力喷剂20ml,,,,FALSE,Okings,MOVO,Okings,,,6935139462983,,,OKINGS 男士耐力喷剂20ml,,75.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,2,2017/7/8 12:51:57,jikai,2017/7/10 23:55:59,liuxiyao,2,O2-05,1
,6970579351912,独爱 印度神油湿巾（单片装）,,,,FALSE,独爱,,独爱,,,6970579351912,,,独爱 印度神油湿巾（单片装）,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,2945,2017/7/8 10:42:55,liuxiyao,2017/7/11 0:22:13,liuxiyao,14,B1-02,1
,6944894900708,微爱 女用高潮液单片装1.5ml,,,,FALSE,微爱,微爱,微爱,,,6944894900708,,,微爱 女用高潮液单片装1.5ml,,0.8,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,218,2017/7/8 10:31:28,liuxiyao,2017/7/10 23:56:03,liuxiyao,104,,1
,6920995420659,雷霆 ALISA震动棒,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995420659,,,雷霆 ALISA震动棒,,215.,0.,0.,0.,0.42,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 22:39:16,jikai,2017/7/10 23:55:41,liuxiyao,0,P1-10,1
,6920995420987,雷霆 萌宠跳蛋系列-恐龙宝宝,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995420987,,,雷霆 萌宠跳蛋系列-恐龙宝宝,,45.,0.,0.,0.,0.17,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 22:37:53,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-07,1
,6920995420994,雷霆 萌宠跳蛋系列-精灵宝宝,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995420994,,,雷霆 萌宠跳蛋系列-精灵宝宝,,45.,0.,0.,0.,0.17,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 22:36:48,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-08,1
,6920995420970,雷霆 萌宠跳蛋系列-鲲鱼宝宝,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995420970,,,雷霆 萌宠跳蛋系列-鲲鱼宝宝,,45.,0.,0.,0.,0.17,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 22:35:35,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-09,1
,6920995495299,雷霆 撸霸飞机杯（叫床版）,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995495299,,,雷霆 撸霸飞机杯（叫床版）,,170.,0.,0.,0.,0.91,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 22:33:15,jikai,2017/7/10 23:55:42,liuxiyao,2,P1-06,1
,6920995420864,雷霆 浪涌无线跳蛋（充电款）紫色,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995420864,,,雷霆 浪涌无线跳蛋（充电款）紫色,,28.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 22:30:42,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-12,1
,6920995420871,雷霆 浪涌无线跳蛋（充电款）粉色,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995420871,,,雷霆 浪涌无线跳蛋（充电款）粉色,,28.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 18:40:45,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-11,1
,6920995420925,雷霆 高尔夫无线跳蛋-玫红（电池款）,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995420925,,,雷霆 高尔夫无线跳蛋-玫红（电池款）,,25.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 18:38:42,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-05,1
,6920995459253,雷霆 热辣女郎双飞杯（震动款） ,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995459253,,,雷霆 热辣女郎双飞杯（震动款） ,,35.,0.,0.,0.,0.4,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 18:35:34,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-04,1
,6920995459260,雷霆 风情少女双飞杯（震动款）,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995459260,,,雷霆 风情少女双飞杯（震动款）,,35.,0.,0.,0.,0.4,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 18:34:23,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-03,1
,6920995495237,雷霆 热辣女郎双飞杯,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995495237,,,雷霆 热辣女郎双飞杯,,30.,0.,0.,0.,0.38,0.,0.,,,,,,,0,,同步真实库存,0,1,2017/7/7 18:31:53,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-02,1
,6920995495220,雷霆 风情少女双飞杯,,,,FALSE,雷霆,雷霆,雷霆Leten,,,6920995495220,,,雷霆 风情少女双飞杯,,30.,0.,0.,0.,0.38,0.,0.38,,,,,,,0,,同步真实库存,0,1,2017/7/7 18:29:13,jikai,2017/7/10 23:55:42,liuxiyao,0,P1-01,1
,6970597351578,独爱水嫩倍现润滑8ml单片装,,,,FALSE,独爱,独爱,独爱,,,6970597351578,,,独爱水嫩倍现润滑8ml单片装,,0.13,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,303,2017/7/7 15:07:02,liuxiyao,2017/7/10 23:56:02,liuxiyao,16,B1-04,1
,6932488654113,尚感 海豚型震动棒,,,,FALSE,尚感,尚感,尚感,,,6932488654113,,,尚感 海豚型震动棒,,2.28,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,7,2017/7/7 1:58:40,liuxiyao,2017/7/10 23:56:04,liuxiyao,0,B4-10,1
,6932488664112,尚感小蛮腰情趣跳蛋,,,,FALSE,尚感,尚感,尚感,,,6932488664112,,,尚感小蛮腰情趣跳蛋,,2.3,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:58:40,liuxiyao,2017/7/10 23:56:04,liuxiyao,0,A1-08,1
,6930538866776,诱娜舌头（金色大号）,,,,FALSE,诱娜,诱娜厂家,诱娜,,,6930538866776,,,诱娜舌头（金色大号）,,89.,0.,0.,0.,0.47,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:55:11,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,P3-05,1
,000559,诱娜舌头（金色大号）,,,,FALSE,诱娜,诱娜厂家,诱娜,,,000559,,,诱娜舌头（金色小号）,,89.,0.,0.,0.,0.47,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:55:11,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,P3-06,1
,000817,诱娜舌头（金色大号）,,,,FALSE,诱娜,诱娜厂家,诱娜,,,000817,,,诱娜舌头（紫色大号）,,89.,0.,0.,0.,0.47,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:55:11,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,P3-07,1
,000528,诱娜舌头（金色大号）,,,,FALSE,诱娜,诱娜厂家,诱娜,,,000528,,,诱娜舌头（紫色小号）,,89.,0.,0.,0.,0.47,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:55:11,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,P3-04,1
,6922797000084,古圣堂 印度神油三代（普通版）,,,,FALSE,古圣堂,古圣堂,古圣堂,,,6922797000084,,,古圣堂 印度神油三代（普通版）,,7.8,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,269,2017/7/7 1:49:18,liuxiyao,2017/7/10 23:56:03,liuxiyao,4,R4-03,1
,6922797000114,古圣堂 印度神油三代湿巾,,,,FALSE,古圣堂,古圣堂,古圣堂,,,6922797000114,,,古圣堂 印度神油三代湿巾,,1.2,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,824,2017/7/7 1:49:18,liuxiyao,2017/7/10 23:56:03,liuxiyao,3,R4-04,1
,6922797000107,古圣堂 耐时王（普通版）,,,,FALSE,古圣堂,古圣堂,古圣堂,,,6922797000107,,,普通版,,16.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,473,2017/7/7 1:49:18,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,R4-01,1
,6922797000251,古圣堂 耐时王（升级版）,,,,FALSE,古圣堂,古圣堂,古圣堂,,,6922797000251,,,古圣堂 耐时王（升级版）,,16.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,792,2017/7/7 1:49:18,liuxiyao,2017/7/10 23:56:03,liuxiyao,4,R4-02,1
,6948167320637,人初油 金装升级版,,,,FALSE,人初油,市场-贾兵强,人初油,,,6948167320637,,,人初油 金装升级版,,25.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,6,2017/7/7 1:43:54,liuxiyao,2017/7/10 23:56:02,liuxiyao,3,O4-14,1
,6948167320088,人初油 银装版,,,,FALSE,人初油,市场-贾兵强,人初油,,,6948167320088,,,人初油 银装版,,15.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:43:54,liuxiyao,2017/7/10 23:56:02,liuxiyao,3,O4-13,1
,6948167320101,人初油 湿巾单片装,,,,FALSE,人初油,市场-贾兵强,人初油,,,6948167320101,,,人初油 湿巾单片装,,2.,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,91,2017/7/7 1:43:53,liuxiyao,2017/7/10 23:56:02,liuxiyao,3,B3-06,1
,6948167320538,人初油 金装版,,,,FALSE,人初油,市场-贾兵强,人初油,,,6948167320538,,,人初油 金装版,,15.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:43:53,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,O4-12,1
,6935580200806,优之液水溶性润滑液20ml绿色,,,,FALSE,优之液,优之液,优之液,,,6935580200806,,,优之液水溶性润滑液20ml绿色,,0.8,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,1456,2017/7/7 1:37:44,liuxiyao,2017/7/10 23:56:02,liuxiyao,16,B2-12,1
,6900070010001,赠品USB加热棒,,,,FALSE,赠品,,,,,6900070010001,,,赠品USB加热棒,,0.91,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,3492,2017/7/7 1:30:31,liuxiyao,2017/7/10 23:56:19,liuxiyao,25,B3-11,1
,69235789456157,赠品 VR眼镜,,,,FALSE,赠品,,,,,69235789456157,,,赠品 VR眼镜,,20.07,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,629,2017/7/7 1:30:31,liuxiyao,2017/7/10 23:56:19,liuxiyao,74,A2-07,1
,6900070010010,赠品耳机,,,,FALSE,赠品,,,,,6900070010010,,,赠品耳机,,2.86,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,81,2017/7/7 1:30:31,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,B4-05,1
,6900070010012,赠品5号电池,,,,FALSE,赠品,,,,,6900070010012,,,赠品5号电池,,0.59,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,833,2017/7/7 1:30:31,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,B4-04,1
,6939966168681,袜1（开裆袜）,,,,FALSE,赠品,,,,,6939966168681,,,袜1（开裆袜）,,3.6,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,48,2017/7/7 1:30:31,liuxiyao,2017/7/10 23:56:19,liuxiyao,18,A1-05,1
,6900060010002,081包臀袜,,,,FALSE,赠品,,,,,6900060010002,,,081包臀袜,,4.2,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,78,2017/7/7 1:30:30,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,A1-04,1
,6900070010014,赠品7号电池,,,,FALSE,赠品,,,,,6900070010014,,,赠品7号电池,,0.59,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,192,2017/7/7 1:30:30,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,B4-03,1
,6900070010011,收纳袋小号,,,,FALSE,赠品,,,,,6900070010011,,,收纳袋小号,,0.48,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,559,2017/7/7 1:30:30,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,B4-09,1
,6933484480119,袜4（蕾丝袜）,,,,FALSE,赠品,,,,,6933484480119,,,袜4（蕾丝袜）,,3.24,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,98,2017/7/7 1:30:30,liuxiyao,2017/7/10 23:56:19,liuxiyao,2,A1-01,1
,6900060010003,646（网纱裙）,,,,FALSE,赠品,,,,,6900060010003,,,646（网纱裙）,,4.2,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,36,2017/7/7 1:30:30,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,A1-02,1
,6900070010013,咪咪球,,,,FALSE,赠品,,,,,6900070010013,,,咪咪球,,5.26,0.,0.,0.,0.25,0.,0.,,,,,,,0,,同步真实库存,0,462,2017/7/7 1:30:29,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,B4-01,1
,6900020010003,震动环赠品,,,,FALSE,赠品,,,,,6900020010003,,,震动环赠品,,1.5,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,124,2017/7/7 1:30:29,liuxiyao,2017/7/10 23:56:19,liuxiyao,33,B3-12,1
